ID,ZoneID,StateID,LgaID,LocalityID,EnumerationID,HouseID,Household_asset,asset_own, UnitValue_Naira ,Total_Number,Women_portion,Men_portion,portions_error_detection,error_detection_remark
28875,2,21,217,2174,21741,217415,Chairs,Yes," 15,000.00 ",3,0,3,,
28876,2,21,217,2175,21751,217511,Chairs,Yes," 50,000.00 ",1,0,1,,
28877,2,21,217,2175,21751,217512,Chairs,No,,,,,,
28878,2,21,217,2175,21751,217513,Chairs,Yes," 30,000.00 ",1,0,1,,
28879,2,21,217,2175,21751,217514,Chairs,No,,,,,,
28880,2,21,217,2175,21751,217515,Chairs,No,,,,,,
28881,2,21,218,2181,21811,218111,Chairs,Yes," 1,200.00 ",1,0,2,above range,men's portion in addition to women's portion is above the total number
28882,2,21,218,2181,21811,218112,Chairs,Yes," 1,000.00 ",12,0,12,,
28883,2,21,218,2181,21811,218113,Chairs,Yes," 1,000.00 ",2,0,2,,
28884,2,21,218,2181,21811,218114,Chairs,Yes," 1,200.00 ",3,0,3,,
28885,2,21,218,2181,21811,218115,Chairs,Yes," 1,000.00 ",2,0,2,,
28886,2,21,219,2191,21911,219111,Chairs,No,,,,,,
28887,2,21,219,2191,21911,219112,Chairs,Yes," 1,000.00 ",3,0,3,,
28888,2,21,219,2191,21911,219113,Chairs,Yes, 416.00 ,12,0,12,,
28889,2,21,219,2191,21911,219114,Chairs,Yes," 1,500.00 ",3,0,3,,
28890,2,21,219,2191,21911,219115,Chairs,Yes," 1,000.00 ",8,0,8,,
28891,2,21,219,2192,21921,219211,Chairs,Yes," 1,200.00 ",6,0,6,,
28892,2,21,219,2192,21921,219212,Chairs,No,,,,,,
28893,2,21,219,2192,21921,219213,Chairs,Yes," 2,500.00 ",5,0,5,,
28894,2,21,219,2192,21921,219214,Chairs,Yes," 2,000.00 ",3,0,3,,
28895,2,21,219,2192,21921,219215,Chairs,Yes," 13,000.00 ",2,0,2,,
28896,2,22,2210,22101,221011,2210111,Chairs,Yes," 1,500.00 ",5,0,5,,
28897,2,22,2210,22101,221011,2210112,Chairs,No,,,,,,
28898,2,22,2210,22101,221011,2210113,Chairs,No,,,,,,
28899,2,22,2210,22101,221011,2210114,Chairs,No,,,,,,
28900,2,22,2210,22101,221011,2210115,Chairs,Yes," 2,400.00 ",2,1,1,,
28901,2,22,2210,22102,221021,2210211,Chairs,No,,,,,,
28902,2,22,2210,22102,221021,2210212,Chairs,No,,,,,,
28903,2,22,2210,22102,221021,2210213,Chairs,Yes," 150,000.00 ",2,0,2,,
28904,2,22,2210,22102,221021,2210214,Chairs,Yes," 4,000.00 ",1,0,1,,
28905,2,22,2210,22102,221021,2210215,Chairs,No,,,,,,
28906,2,22,2210,22103,221031,2210311,Chairs,Yes," 1,500.00 ",10,2,8,,
28907,2,22,2210,22103,221031,2210312,Chairs,Yes," 1,000.00 ",5,0,5,,
28908,2,22,2210,22103,221031,2210313,Chairs,Yes," 3,000.00 ",5,0,5,,
28909,2,22,2210,22103,221031,2210314,Chairs,Yes," 1,500.00 ",9,2,7,,
28910,2,22,2210,22103,221031,2210315,Chairs,No,,,,,,
28911,2,22,2211,22111,221111,2211111,Chairs,Yes," 45,000.00 ",2,0,2,,
28912,2,22,2211,22111,221111,2211112,Chairs,Yes," 1,500.00 ",2,0,2,,
28913,2,22,2211,22111,221111,2211113,Chairs,Yes," 3,000.00 ",5,0,5,,
28914,2,22,2211,22111,221111,2211114,Chairs,No,,,,,,
28915,2,22,2211,22111,221111,2211115,Chairs,Yes," 1,000.00 ",3,0,3,,
28916,2,22,2211,22112,221121,2211211,Chairs,Yes," 10,000.00 ",2,0,2,,
28917,2,22,2211,22112,221121,2211212,Chairs,Yes," 4,000.00 ",5,0,5,,
28918,2,22,2211,22112,221121,2211213,Chairs,Yes," 1,200.00 ",6,0,6,,
28919,2,22,2211,22112,221121,2211214,Chairs,Yes," 1,200.00 ",8,1,7,,
28920,2,22,2211,22112,221121,2211215,Chairs,No,,,,,,
28921,2,22,221,2211,22111,221111,Chairs,No,,,,,,
28922,2,22,221,2211,22111,221112,Chairs,Yes," 1,500.00 ",3,0,3,,
28923,2,22,221,2211,22111,221113,Chairs,Yes," 2,000.00 ",3,0,3,,
28924,2,22,221,2211,22111,221114,Chairs,No,,,,,,
28925,2,22,221,2211,22111,221115,Chairs,No,,,,,,
28926,2,22,222,2221,22211,222111,Chairs,Yes," 1,500.00 ",26,0,26,,
28927,2,22,222,2221,22211,222112,Chairs,Yes," 2,000.00 ",7,1,6,,
28928,2,22,222,2221,22211,222113,Chairs,No,,,,,,
28929,2,22,222,2221,22211,222114,Chairs,Yes," 50,000.00 ",9,9,0,,
28930,2,22,222,2221,22211,222115,Chairs,Yes," 60,000.00 ",1,0,1,,
28931,2,22,222,2222,22221,222211,Chairs,Yes," 2,000.00 ",4,0,4,,
28932,2,22,222,2222,22221,222212,Chairs,No,,,,,,
28933,2,22,222,2222,22221,222213,Chairs,Yes," 35,000.00 ",1,0,1,,
28934,2,22,222,2222,22221,222214,Chairs,Yes," 1,500.00 ",4,0,4,,
28935,2,22,222,2222,22221,222215,Chairs,Yes," 2,000.00 ",5,0,5,,
28936,2,22,223,2231,22311,223111,Chairs,No,,,,,,
28937,2,22,223,2231,22311,223112,Chairs,No,,,,,,
28938,2,22,223,2231,22311,223113,Chairs,Yes," 30,000.00 ",1,0,1,,
28939,2,22,223,2231,22311,223114,Chairs,Yes," 50,000.00 ",1,0,1,,
28940,2,22,223,2231,22311,223115,Chairs,No,,,,,,
28941,2,22,223,2232,22321,223211,Chairs,Yes," 2,000.00 ",4,0,4,,
28942,2,22,223,2232,22321,223212,Chairs,Yes," 3,000.00 ",6,0,6,,
28943,2,22,223,2232,22321,223213,Chairs,Yes," 7,000.00 ",4,0,4,,
28944,2,22,223,2232,22321,223214,Chairs,Yes," 2,000.00 ",3,0,3,,
28945,2,22,223,2232,22321,223215,Chairs,Yes," 23,000.00 ",1,0,1,,
28946,2,22,224,2241,22413,224131,Chairs,Yes," 55,000.00 ",1,0,1,,
28947,2,22,224,2241,22413,224132,Chairs,Yes,,5,0,5,,
28948,2,22,224,2241,22413,224133,Chairs,Yes," 80,000.00 ",4,0,4,,
28949,2,22,224,2241,22413,224134,Chairs,No,,,,,,
28950,2,22,224,2241,22413,224135,Chairs,Yes," 1,050.00 ",4,1,3,,
28951,2,22,224,2241,22417,224171,Chairs,No,,,,,,
28952,2,22,224,2241,22417,224172,Chairs,Yes," 2,000.00 ",4,0,4,,
28953,2,22,224,2241,22417,224173,Chairs,Yes," 70,000.00 ",1,0,1,,
28954,2,22,224,2241,22417,224174,Chairs,Yes," 2,500.00 ",4,0,4,,
28955,2,22,224,2241,22417,224175,Chairs,Yes," 6,000.00 ",1,0,1,,
28956,2,22,225,2251,22511,225111,Chairs,Yes," 2,000.00 ",3,0,3,,
28957,2,22,225,2251,22511,225112,Chairs,No,,,,,,
28958,2,22,225,2251,22511,225113,Chairs,Yes, 900.00 ,5,5,0,,
28959,2,22,225,2251,22511,225114,Chairs,Yes," 2,000.00 ",4,0,4,,
28960,2,22,225,2251,22511,225115,Chairs,No,,,,,,
28961,2,22,225,2252,22521,225211,Chairs,Yes," 2,300.00 ",6,1,5,,
28962,2,22,225,2252,22521,225212,Chairs,Yes," 70,000.00 ",1,0,1,,
28963,2,22,225,2252,22521,225213,Chairs,Yes," 1,500.00 ",4,4,0,,
28964,2,22,225,2252,22521,225214,Chairs,No,,,,,,
28965,2,22,225,2252,22521,225215,Chairs,Yes," 25,000.00 ",4,0,4,,
28966,2,22,226,2261,22611,226111,Chairs,Yes," 2,500.00 ",4,0,1,below range,men's portion in addition to women's portion is below the total number
28967,2,22,226,2261,22611,226112,Chairs,Yes," 2,500.00 ",4,0,4,,
28968,2,22,226,2261,22611,226113,Chairs,Yes," 3,000.00 ",7,0,7,,
28969,2,22,226,2261,22611,226114,Chairs,Yes," 15,000.00 ",6,5,1,,
28970,2,22,226,2261,22611,226115,Chairs,Yes," 50,000.00 ",9,0,9,,
28971,2,22,226,2262,22621,226211,Chairs,Yes," 30,000.00 ",2,0,2,,
28972,2,22,226,2262,22621,226212,Chairs,Yes," 80,000.00 ",6,0,6,,
28973,2,22,226,2262,22621,226213,Chairs,Yes," 60,000.00 ",1,0,1,,
28974,2,22,226,2262,22621,226214,Chairs,No,,,,,,
28975,2,22,226,2262,22621,226215,Chairs,Yes," 150,000.00 ",9,0,9,,
28976,2,22,226,2263,22631,226311,Chairs,Yes," 1,200.00 ",5,0,5,,
28977,2,22,226,2263,22631,226312,Chairs,Yes," 2,500.00 ",6,0,6,,
28978,2,22,226,2263,22631,226313,Chairs,Yes," 1,500.00 ",3,0,3,,
28979,2,22,226,2263,22631,226314,Chairs,Yes," 1,500.00 ",5,2,3,,
28980,2,22,226,2263,22631,226315,Chairs,No,,,,,,
28981,2,22,226,2264,22641,226411,Chairs,No,,,,,,
28982,2,22,226,2264,22641,226412,Chairs,Yes, 600.00 ,4,0,4,,
28983,2,22,226,2264,22641,226413,Chairs,Yes," 15,000.00 ",3,0,3,,
28984,2,22,226,2264,22641,226414,Chairs,Yes," 1,500.00 ",2,0,2,,
28985,2,22,226,2264,22641,226415,Chairs,No,,,,,,
28986,2,22,227,2271,22711,227111,Chairs,No,,,,,,
28987,2,22,227,2271,22711,227112,Chairs,No,,,,,,
28988,2,22,227,2271,22711,227113,Chairs,Yes," 1,500.00 ",4,0,4,,
28989,2,22,227,2271,22711,227114,Chairs,Yes," 4,000.00 ",5,0,5,,
28990,2,22,227,2271,22711,227115,Chairs,Yes," 1,500.00 ",6,0,6,,
28991,2,22,227,2272,22721,227211,Chairs,Yes," 1,200.00 ",5,0,6,above range,men's portion in addition to women's portion is above the total number
28992,2,22,227,2272,22721,227212,Chairs,Yes," 1,500.00 ",3,0,3,,
28993,2,22,227,2272,22721,227213,Chairs,Yes," 25,000.00 ",3,0,3,,
28994,2,22,227,2272,22721,227214,Chairs,Yes," 1,200.00 ",5,5,0,,
28995,2,22,227,2272,22721,227215,Chairs,Yes," 1,000.00 ",4,0,4,,
28996,2,22,228,2281,22811,228111,Chairs,Yes," 5,000.00 ",4,2,2,,
28997,2,22,228,2281,22811,228112,Chairs,Yes," 1,500.00 ",4,0,4,,
28998,2,22,228,2281,22811,228113,Chairs,Yes," 5,000.00 ",10,0,10,,
28999,2,22,228,2281,22811,228114,Chairs,Yes," 70,000.00 ",2,0,2,,
29000,2,22,228,2281,22811,228115,Chairs,Yes," 35,500.00 ",6,0,6,,
29001,2,22,228,2282,22821,228211,Chairs,Yes," 3,000.00 ",10,1,9,,
29002,2,22,228,2282,22821,228212,Chairs,No,,,,,,
29003,2,22,228,2282,22821,228213,Chairs,Yes," 2,000.00 ",7,0,7,,
29004,2,22,228,2282,22821,228214,Chairs,No,,,,,,
29005,2,22,228,2282,22821,228215,Chairs,Yes," 12,000.00 ",8,0,8,,
29006,2,22,228,2283,22831,228311,Chairs,Yes," 2,000.00 ",7,0,7,,
29007,2,22,228,2283,22831,228312,Chairs,Yes," 7,000.00 ",3,0,3,,
29008,2,22,228,2283,22831,228313,Chairs,Yes," 50,000.00 ",5,0,5,,
29009,2,22,228,2283,22831,228314,Chairs,Yes," 50,000.00 ",9,0,9,,
29010,2,22,228,2283,22831,228315,Chairs,Yes," 70,000.00 ",3,0,3,,
29011,2,22,229,2291,22911,229111,Chairs,No,,,,,,
29012,2,22,229,2291,22911,229112,Chairs,Yes," 1,300.00 ",5,0,5,,
29013,2,22,229,2291,22911,229113,Chairs,Yes," 1,500.00 ",2,0,2,,
29014,2,22,229,2291,22911,229114,Chairs,Yes," 5,000.00 ",4,0,2,below range,men's portion in addition to women's portion is below the total number
29015,2,22,229,2291,22911,229115,Chairs,No,,,,,,
29016,2,22,229,2292,22921,229211,Chairs,No,,,,,,
29017,2,22,229,2292,22921,229212,Chairs,Yes," 30,000.00 ",9,0,9,,
29018,2,22,229,2292,22921,229213,Chairs,Yes," 1,200.00 ",2,2,0,,
29019,2,22,229,2292,22921,229214,Chairs,Yes, 500.00 ,2,1,1,,
29020,2,22,229,2292,22921,229215,Chairs,Yes, 800.00 ,5,0,5,,
29021,2,23,231,2311,23111,231111,Chairs,Yes," 2,000.00 ",10,5,5,,
29022,2,23,231,2311,23111,231112,Chairs,Yes," 4,000.00 ",10,4,6,,
29023,2,23,231,2311,23111,231113,Chairs,Yes," 4,500.00 ",10,2,8,,
29024,2,23,231,2311,23111,231114,Chairs,Yes," 10,000.00 ",5,0,5,,
29025,2,23,231,2311,23111,231115,Chairs,Yes," 35,000.00 ",6,0,6,,
29026,2,23,231,2312,23121,231211,Chairs,No,,,,,,
29027,2,23,231,2312,23121,231212,Chairs,No,,,,,,
29028,2,23,231,2312,23121,231213,Chairs,Yes," 2,000.00 ",3,0,3,,
29029,2,23,231,2312,23121,231214,Chairs,No,,,,,,
29030,2,23,231,2312,23121,231215,Chairs,Yes," 2,000.00 ",15,0,15,,
29031,2,23,232,2321,23211,232111,Chairs,No,,,,,,
29032,2,23,232,2321,23211,232112,Chairs,No,,,,,,
29033,2,23,232,2321,23211,232113,Chairs,Yes," 1,000.00 ",2,0,2,,
29034,2,23,232,2321,23211,232114,Chairs,No,,,,,,
29035,2,23,232,2321,23211,232115,Chairs,No,,,,,,
29036,2,23,233,2331,23311,233111,Chairs,Yes, 700.00 ,6,0,6,,
29037,2,23,233,2331,23311,233112,Chairs,No,,,,,,
29038,2,23,233,2331,23311,233113,Chairs,Yes," 1,100.00 ",2,1,1,,
29039,2,23,233,2331,23311,233114,Chairs,Yes, 500.00 ,2,0,2,,
29040,2,23,233,2331,23311,233115,Chairs,No,,,,,,
29041,2,23,235,2351,23511,235111,Chairs,No,,,,,,
29042,2,23,235,2351,23511,235112,Chairs,Yes," 1,000.00 ",10,3,7,,
29043,2,23,235,2351,23511,235113,Chairs,No,,,,,,
29044,2,23,235,2351,23511,235114,Chairs,No,,,,,,
29045,2,23,235,2351,23511,235115,Chairs,Yes," 4,500.00 ",3,0,3,,
29046,2,23,235,2352,23521,235211,Chairs,No,,,,,,
29047,2,23,235,2352,23521,235212,Chairs,Yes," 1,500.00 ",5,2,3,,
29048,2,23,235,2352,23521,235213,Chairs,No,,,,,,
29049,2,23,235,2352,23521,235214,Chairs,No,,,,,,
29050,2,23,235,2352,23521,235215,Chairs,No,,,,,,
29051,2,23,236,2361,23611,236111,Chairs,No,,,,,,
29052,2,23,236,2361,23611,236112,Chairs,Yes," 1,200.00 ",5,0,5,,
29053,2,23,236,2361,23611,236113,Chairs,No,,,,,,
29054,2,23,236,2361,23611,236114,Chairs,Yes, 500.00 ,4,0,4,,
29055,2,23,236,2361,23611,236115,Chairs,No,,,,,,
29056,2,23,236,2362,23621,236211,Chairs,No,,,,,,
29057,2,23,236,2362,23621,236212,Chairs,Yes," 1,000.00 ",2,0,2,,
29058,2,23,236,2362,23621,236213,Chairs,No,,,,,,
29059,2,23,236,2362,23621,236214,Chairs,No,,,,,,
29060,2,23,236,2362,23621,236215,Chairs,Yes," 25,000.00 ",9,0,9,,
29061,2,23,236,2363,23631,236311,Chairs,No,,,,,,
29062,2,23,236,2363,23631,236312,Chairs,No,,,,,,
29063,2,23,236,2363,23631,236313,Chairs,Yes," 1,500.00 ",2,0,2,,
29064,2,23,236,2363,23631,236314,Chairs,Yes," 1,500.00 ",3,0,3,,
29065,2,23,236,2363,23631,236315,Chairs,Yes," 2,000.00 ",6,0,6,,
29066,2,23,237,2371,23711,237111,Chairs,No,,,,,,
29067,2,23,237,2371,23711,237112,Chairs,No,,,,,,
29068,2,23,237,2371,23711,237113,Chairs,Yes," 10,000.00 ",3,0,3,,
29069,2,23,237,2371,23711,237114,Chairs,Yes," 1,500.00 ",2,0,2,,
29070,2,23,237,2371,23711,237115,Chairs,Yes," 2,000.00 ",4,0,4,,
29071,2,23,237,2372,23721,237211,Chairs,Yes," 1,000.00 ",2,0,2,,
29072,2,23,237,2372,23721,237212,Chairs,Yes, 500.00 ,3,0,3,,
29073,2,23,237,2372,23721,237213,Chairs,Yes, 500.00 ,1,1,0,,
29074,2,23,237,2372,23721,237214,Chairs,No,,,,,,
29075,2,23,237,2372,23721,237215,Chairs,No,,,,,,
29076,2,23,238,2381,23811,238111,Chairs,No,,,,,,
29077,2,23,238,2381,23811,238112,Chairs,No,,,,,,
29078,2,23,238,2381,23811,238113,Chairs,No,,,,,,
29079,2,23,238,2381,23811,238114,Chairs,No,,,,,,
29080,2,23,238,2381,23811,238115,Chairs,No,,,,,,
29081,2,24,241,2411,24111,241111,Chairs,Yes," 60,000.00 ",1,0,1,,
29082,2,24,241,2411,24111,241112,Chairs,No,,,,,,
29083,2,24,241,2411,24111,241113,Chairs,Yes," 6,000.00 ",3,0,3,,
29084,2,24,241,2411,24111,241114,Chairs,Yes," 1,400.00 ",2,0,2,,
29085,2,24,241,2411,24111,241115,Chairs,No,,,,,,
29086,2,24,241,2412,24121,241211,Chairs,Yes," 20,000.00 ",5,0,1,below range,men's portion in addition to women's portion is below the total number
29087,2,24,241,2412,24121,241212,Chairs,No,,,,,,
29088,2,24,241,2412,24121,241213,Chairs,Yes," 1,000.00 ",5,0,5,,
29089,2,24,241,2412,24121,241214,Chairs,Yes," 5,000.00 ",9,0,9,,
29090,2,24,241,2412,24121,241215,Chairs,Yes," 40,000.00 ",,0,0,,
29091,2,24,242,2421,24211,242111,Chairs,No,,,,,,
29092,2,24,242,2421,24211,242112,Chairs,Yes," 3,000.00 ",5,0,5,,
29093,2,24,242,2421,24211,242113,Chairs,No,,,,,,
29094,2,24,242,2421,24211,242114,Chairs,Yes," 50,000.00 ",7,0,7,,
29095,2,24,242,2421,24211,242115,Chairs,Yes," 3,500.00 ",3,3,0,,
29096,2,24,242,2422,24221,242211,Chairs,No,,,,,,
29097,2,24,242,2422,24221,242212,Chairs,Yes," 1,500.00 ",4,0,4,,
29098,2,24,242,2422,24221,242213,Chairs,Yes," 3,500.00 ",3,0,3,,
29099,2,24,242,2422,24221,242214,Chairs,Yes, 900.00 ,5,0,5,,
29100,2,24,242,2422,24221,242215,Chairs,No,,,,,,
29101,2,24,243,2431,24311,243111,Chairs,Yes," 80,000.00 ",1,0,1,,
29102,2,24,243,2431,24311,243112,Chairs,Yes," 4,500.00 ",3,0,3,,
29103,2,24,243,2431,24311,243113,Chairs,Yes," 27,500.00 ",5,0,5,,
29104,2,24,243,2431,24311,243114,Chairs,Yes," 35,000.00 ",5,0,5,,
29105,2,24,243,2431,24311,243115,Chairs,No,,,,,,
29106,2,24,243,2432,24321,243211,Chairs,No,,,,,,
29107,2,24,243,2432,24321,243212,Chairs,Yes," 1,500.00 ",2,0,2,,
29108,2,24,243,2432,24321,243213,Chairs,No,,,,,,
29109,2,24,243,2432,24321,243214,Chairs,Yes," 2,000.00 ",2,2,0,,
29110,2,24,243,2432,24321,243215,Chairs,No,,,,,,
29111,2,24,243,2433,24331,243311,Chairs,Yes," 1,500.00 ",2,0,2,,
29112,2,24,243,2433,24331,243312,Chairs,Yes," 1,500.00 ",4,0,4,,
29113,2,24,243,2433,24331,243313,Chairs,Yes," 40,000.00 ",1,0,1,,
29114,2,24,243,2433,24331,243314,Chairs,Yes, 500.00 ,2,0,2,,
29115,2,24,243,2433,24331,243315,Chairs,Yes," 2,500.00 ",4,0,4,,
29116,2,24,244,2441,24411,244111,Chairs,Yes," 30,000.00 ",6,0,6,,
29117,2,24,244,2441,24411,244112,Chairs,Yes," 2,000.00 ",4,4,0,,
29118,2,24,244,2441,24411,244113,Chairs,Yes," 2,500.00 ",2,0,2,,
29119,2,24,244,2441,24411,244114,Chairs,Yes," 2,500.00 ",2,2,0,,
29120,2,24,244,2441,24411,244115,Chairs,Yes, 700.00 ,1,0,1,,
29121,2,24,245,2451,24511,245111,Chairs,No,,,,,,
29122,2,24,245,2451,24511,245112,Chairs,Yes," 50,000.00 ",4,0,4,,
29123,2,24,245,2451,24511,245113,Chairs,Yes," 2,500.00 ",5,0,5,,
29124,2,24,245,2451,24511,245114,Chairs,Yes," 100,000.00 ",8,0,8,,
29125,2,24,245,2451,24511,245115,Chairs,No,,,,,,
29126,2,24,245,2452,24521,245211,Chairs,No,,,,,,
29127,2,24,245,2452,24521,245212,Chairs,Yes," 1,800.00 ",3,1,2,,
29128,2,24,245,2452,24521,245213,Chairs,Yes," 2,500.00 ",2,0,2,,
29129,2,24,245,2452,24521,245214,Chairs,Yes," 7,500.00 ",3,0,3,,
29130,2,24,245,2452,24521,245215,Chairs,No,,,,,,
29131,2,24,245,2453,24531,245311,Chairs,Yes," 12,000.00 ",2,0,2,,
29132,2,24,245,2453,24531,245312,Chairs,No,,,,,,
29133,2,24,245,2453,24531,245313,Chairs,No,,,,,,
29134,2,24,245,2453,24531,245314,Chairs,No,,,,,,
29135,2,24,245,2453,24531,245315,Chairs,Yes," 45,000.00 ",1,0,1,,
29136,2,24,246,2461,24611,246111,Chairs,Yes," 20,000.00 ",3,0,3,,
29137,2,24,246,2461,24611,246112,Chairs,No,,,,,,
29138,2,24,246,2461,24611,246113,Chairs,No,,,,,,
29139,2,24,246,2461,24611,246114,Chairs,Yes," 1,500.00 ",12,0,12,,
29140,2,24,246,2461,24611,246115,Chairs,Yes," 1,000.00 ",2,0,2,,
29141,2,24,247,2471,24711,247111,Chairs,Yes," 20,000.00 ",4,0,4,,
29142,2,24,247,2471,24711,247112,Chairs,Yes, 500.00 ,3,1,2,,
29143,2,24,247,2471,24711,247113,Chairs,Yes," 70,000.00 ",5,0,5,,
29144,2,24,247,2471,24711,247114,Chairs,Yes," 1,000.00 ",3,0,3,,
29145,2,24,247,2471,24711,247115,Chairs,Yes," 20,000.00 ",4,0,4,,
29146,2,24,247,2472,24721,247211,Chairs,Yes," 15,000.00 ",4,0,4,,
29147,2,24,247,2472,24721,247212,Chairs,Yes, 400.00 ,5,5,5,above range,men's portion in addition to women's portion is above the total number
29148,2,24,247,2472,24721,247213,Chairs,Yes," 1,200.00 ",5,0,5,,
29149,2,24,247,2472,24721,247214,Chairs,Yes," 1,000.00 ",2,0,2,,
29150,2,24,247,2472,24721,247215,Chairs,No,,,,,,
29151,2,24,247,2473,24731,247311,Chairs,Yes," 2,500.00 ",4,4,2,above range,men's portion in addition to women's portion is above the total number
29152,2,24,247,2473,24731,247312,Chairs,Yes," 1,100.00 ",4,0,4,,
29153,2,24,247,2473,24731,247313,Chairs,Yes," 50,000.00 ",7,0,7,,
29154,2,24,247,2473,24731,247314,Chairs,Yes," 25,000.00 ",6,0,6,,
29155,2,24,247,2473,24731,247315,Chairs,No,,,,,,
29156,2,24,247,2474,24741,247411,Chairs,No,,,,,,
29157,2,24,247,2474,24741,247412,Chairs,Yes," 3,000.00 ",4,0,4,,
29158,2,24,247,2474,24741,247413,Chairs,No,,,,,,
29159,2,24,247,2474,24741,247414,Chairs,Yes," 12,500.00 ",4,0,4,,
29160,2,24,247,2474,24741,247415,Chairs,Yes," 3,000.00 ",3,0,3,,
29161,2,24,247,2475,24751,247511,Chairs,Yes," 2,500.00 ",5,0,5,,
29162,2,24,247,2475,24751,247512,Chairs,Yes," 1,000.00 ",5,0,5,,
29163,2,24,247,2475,24751,247513,Chairs,Yes, 900.00 ,4,0,4,,
29164,2,24,247,2475,24751,247514,Chairs,Yes, 950.00 ,6,0,6,,
29165,2,24,247,2475,24751,247515,Chairs,Yes," 100,000.00 ",,0,,,
29166,2,24,248,2481,24811,248111,Chairs,Yes, 600.00 ,3,0,3,,
29167,2,24,248,2481,24811,248112,Chairs,Yes," 1,000.00 ",6,0,6,,
29168,2,24,248,2481,24811,248113,Chairs,Yes," 1,200.00 ",2,0,1,below range,men's portion in addition to women's portion is below the total number
29169,2,24,248,2481,24811,248114,Chairs,Yes," 5,000.00 ",3,0,3,,
29170,2,24,248,2481,24811,248115,Chairs,Yes," 1,300.00 ",4,0,4,,
29171,2,24,248,2482,24821,248211,Chairs,Yes," 1,000.00 ",6,0,6,,
29172,2,24,248,2482,24821,248212,Chairs,No,,,,,,
29173,2,24,248,2482,24821,248213,Chairs,No,,,,,,
29174,2,24,248,2482,24821,248214,Chairs,No,,,,,,
29175,2,24,248,2482,24821,248215,Chairs,Yes," 30,000.00 ",1,0,1,,
29176,2,24,248,2483,24831,248311,Chairs,Yes," 1,000.00 ",6,0,6,,
29177,2,24,248,2483,24831,248312,Chairs,Yes," 15,000.00 ",4,0,4,,
29178,2,24,248,2483,24831,248313,Chairs,Yes, 200.00 ,2,0,1,below range,men's portion in addition to women's portion is below the total number
29179,2,24,248,2483,24831,248314,Chairs,Yes," 1,500.00 ",4,0,4,,
29180,2,24,248,2483,24831,248315,Chairs,Yes," 1,500.00 ",4,0,4,,
29181,2,24,248,2484,24841,248411,Chairs,Yes, 500.00 ,3,0,3,,
29182,2,24,248,2484,24841,248412,Chairs,Yes," 14,000.00 ",6,0,6,,
29183,2,24,248,2484,24841,248413,Chairs,Yes," 85,000.00 ",8,0,8,,
29184,2,24,248,2484,24841,248414,Chairs,Yes," 30,000.00 ",4,0,4,,
29185,2,24,248,2484,24841,248415,Chairs,Yes, 500.00 ,2,2,0,,
29186,2,24,249,2491,24911,249111,Chairs,Yes," 1,500.00 ",30,0,30,,
29187,2,24,249,2491,24911,249112,Chairs,Yes," 5,000.00 ",1,0,1,,
29188,2,24,249,2491,24911,249113,Chairs,Yes," 50,000.00 ",6,6,0,,
29189,2,24,249,2491,24911,249114,Chairs,Yes," 25,000.00 ",2,1,1,,
29190,2,24,249,2491,24911,249115,Chairs,No,,,,,,
29191,2,24,249,2492,24921,249211,Chairs,Yes, 700.00 ,6,2,4,,
29192,2,24,249,2492,24921,249212,Chairs,Yes, 500.00 ,2,0,2,,
29193,2,24,249,2492,24921,249213,Chairs,Yes," 1,500.00 ",8,0,8,,
29194,2,24,249,2492,24921,249214,Chairs,No,,,,,,
29195,2,24,249,2492,24921,249215,Chairs,Yes," 1,000.00 ",1,0,1,,
29196,2,24,249,2493,24931,249311,Chairs,Yes, 300.00 ,2,0,2,,
29197,2,24,249,2493,24931,249312,Chairs,Yes," 1,200.00 ",3,0,3,,
29198,2,24,249,2493,24931,249313,Chairs,Yes," 1,000.00 ",3,0,3,,
29199,2,24,249,2493,24931,249314,Chairs,No,,,,,,
29200,2,24,249,2493,24931,249315,Chairs,Yes," 4,000.00 ",2,0,2,,
29201,2,25,2510,25101,251011,2510111,Chairs,Yes," 3,000.00 ",5,0,5,,
29202,2,25,2510,25101,251011,2510112,Chairs,Yes, 600.00 ,5,0,5,,
29203,2,25,2510,25101,251011,2510113,Chairs,No,,,,,,
29204,2,25,2510,25101,251011,2510114,Chairs,Yes," 20,000.00 ",4,0,4,,
29205,2,25,2510,25101,251011,2510115,Chairs,No,,,,,,
29206,2,25,2510,25102,251021,2510211,Chairs,Yes," 12,500.00 ",8,0,8,,
29207,2,25,2510,25102,251021,2510212,Chairs,Yes," 3,000.00 ",5,0,5,,
29208,2,25,2510,25102,251021,2510213,Chairs,Yes," 20,000.00 ",5,0,5,,
29209,2,25,2510,25102,251021,2510214,Chairs,Yes," 2,000.00 ",8,0,8,,
29210,2,25,2510,25102,251021,2510215,Chairs,No,,,,,,
29211,2,25,2510,25103,251031,2510311,Chairs,No,,,,,,
29212,2,25,2510,25103,251031,2510312,Chairs,No,,,,,,
29213,2,25,2510,25103,251031,2510313,Chairs,No,,,,,,
29214,2,25,2510,25103,251031,2510314,Chairs,No,,,,,,
29215,2,25,2510,25103,251031,2510315,Chairs,Yes," 70,000.00 ",1,0,1,,
29216,2,25,2511,25111,251111,2511111,Chairs,No,,,,,,
29217,2,25,2511,25111,251111,2511112,Chairs,Yes," 20,000.00 ",1,0,1,,
29218,2,25,2511,25111,251111,2511113,Chairs,No,,,,,,
